run,ebeam,target,hms_p,hms_th,shms_p,shms_th,run_type,x,Q2,z,thpq,BCM1_Q,BCM1_I,BCM2_Q,BCM2_I,BCM4A_Q,BCM4A_I,BCM4B_Q,BCM4B_I,BCM4C_Q,BCM4C_I,h_esing_Eff,h_hadron_Eff,p_esing_Eff,p_hadron_Eff,ps1,ps2,ps3,ps4,ps5,ps6,comp_livetime,electr_deadtime,coin,randoms,ransubcoin,normyield,normyield_err,ctmean,ctsigma,boil_corr,IHWP,coinblock_ratio,BCM2_Q_hp,BCM2_Q_hm,h_EL_CLEAN,p_EL_CLEAN
27445,6.449,LH2,-1.165,26.6,-2.738,7.5,PI-SIDIS,-999,-999,-999,-999,37.871,21.338,37.705,21.244,33.315,18.77,213.949,120.545,50.523,28.466,0.9999,0.9986,0.9845,0.9751,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99987,0.0444,2168.0,699.385,1468.62,40.0984,1.28698,51.2265,0.363789,1.0,-999,-999,18541.23168,18518.88332,2313134.0,518281976.0
27446,6.449,LH2,-1.165,26.6,-2.738,7.5,PI-SIDIS,-999,-999,-999,-999,38.019,21.347,37.837,21.244,33.467,18.791,214.895,120.659,50.815,28.531,0.9997,0.9987,0.9848,0.9747,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99988,0.0444,2157.0,712.154,1444.85,39.3359,1.28038,51.2322,0.368086,1.0,-999,-999,18606.93603,18584.48697,2320330.0,519975558.0
27447,6.449,LH2,-1.165,26.6,-2.738,7.5,PI-SIDIS,-999,-999,-999,-999,36.445,21.23,36.255,21.12,32.094,18.696,206.091,120.053,49.446,28.804,0.9998,0.9986,0.985,0.9745,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99985,0.0443,2114.0,668.077,1445.92,41.0878,1.32232,51.2281,0.363443,1.0,-999,-999,17822.83196,17802.23304,2227672.0,498278122.0
27448,6.449,LH2,-1.165,26.6,-2.738,7.5,PI-SIDIS,-999,-999,-999,-999,35.916,21.145,35.748,21.046,31.672,18.646,203.367,119.728,49.32,29.036,0.9998,0.9988,0.9848,0.975,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99989,0.0443,2045.0,664.692,1380.31,39.7594,1.31878,51.2158,0.360099,1.0,-999,-999,17575.75769,17555.81331,2198537.0,491309559.0
27449,6.449,LH2,-1.165,26.6,-2.738,7.5,PI-SIDIS,-999,-999,-999,-999,34.644,21.201,34.494,21.109,30.585,18.717,196.378,120.177,47.668,29.172,0.9998,0.9985,0.9848,0.9747,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.9999,0.0441,1965.0,637.846,1327.15,39.6335,1.34023,51.2261,0.367352,1.0,-999,-999,16955.84394,16936.61706,2132305.0,474248966.0
27451,6.449,LH2,-1.165,26.6,-2.738,7.5,PI-SIDIS,-999,-999,-999,-999,37.427,21.259,37.27,21.17,33.07,18.784,212.307,120.595,51.581,29.299,0.9998,0.9988,0.9729,0.9623,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.96409,0.0443,2128.0,668.923,1459.08,42.2063,1.35043,51.2153,0.360692,1.0,-999,-999,18328.1825,18305.0135,2312418.0,512441975.0
27452,6.449,LH2,-1.165,26.6,-2.738,7.5,HMSDIS,-999,-999,-999,-999,17188.236,21.206,17117.601,21.119,15194.692,18.746,97554.559,120.357,23709.629,29.251,0.9998,0.9987,-999,-999,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-999,95.5721,-999,-999,-999,-999,-999,-999,-999,1.0,-999,-999,-999,-999,1061209.0,235340514.0
27453,6.449,LH2,-1.165,26.6,-2.738,7.5,HMSDIS,-999,-999,-999,-999,18830.121,21.128,18745.017,21.033,16651.791,18.684,106902.414,119.948,25982.144,29.153,0.9996,0.9987,-999,-999,-1.0,-1.0,33.0,-1.0,-1.0,-1.0,-999,95.5787,-999,-999,-999,-999,-999,-999,-999,1.0,-999,-999,-999,-999,1165540.0,257721441.0
27454,6.449,Dummy,-1.165,26.6,-2.738,7.5,PI-SIDIS,-999,-999,-999,-999,72.887,46.012,72.571,45.813,64.286,40.583,228.465,144.226,100.038,63.153,0.9998,0.9985,0.9858,0.976,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99988,0.041,1421.0,460.462,960.538,13.6149,0.540932,51.2715,0.342304,1.0,-999,-999,35662.94148,35611.90652,1595393.0,401850067.0
27455,6.449,Dummy,-1.165,26.6,-2.738,7.5,PI-SIDIS,-999,-999,-999,-999,84.843,49.156,84.495,48.955,74.642,43.246,258.785,149.935,116.191,67.319,0.9998,0.9987,0.985,0.9771,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99992,0.0418,1620.0,553.231,1066.77,12.9726,0.495843,51.288,0.351383,1.0,-999,-999,41548.57094,41490.94106,1851799.0,467317095.0
27456,6.449,Dummy,-1.165,26.6,-2.738,7.5,PI-SIDIS,-999,-999,-999,-999,85.899,49.58,85.572,49.392,75.926,43.824,261.794,151.105,118.597,68.453,0.9998,0.9987,0.9843,0.9747,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99988,0.0418,1656.0,557.692,1098.31,13.2204,0.496141,51.2324,0.359084,1.0,-999,-999,42077.71323,42026.11477,1874632.0,473620585.0
27457,6.449,Dummy,-1.165,26.6,-2.738,7.5,HMSDIS,-999,-999,-999,-999,37664.608,46.931,37519.417,46.75,33372.828,41.584,117326.752,146.193,52144.17,64.973,0.9997,0.9985,-999,-999,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-999,95.9008,-999,-999,-999,-999,-999,-999,-999,1.0,-999,-999,-999,-999,823997.0,207749868.0
27458,6.449,LH2,-1.165,26.6,-2.738,7.5,PI-SIDIS,-999,-999,-999,-999,38.056,21.361,37.879,21.262,33.617,18.869,215.882,121.177,52.499,29.469,0.9998,0.9984,0.9853,0.9755,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99987,0.0443,2181.0,710.846,1470.15,39.9507,1.28489,51.2388,0.364908,1.0,-999,-999,18628.19872,18606.11928,2354902.0,520838417.0
27459,6.449,LH2,-1.165,26.6,-2.738,7.5,PI-SIDIS,-999,-999,-999,-999,7.093,20.998,7.055,20.885,6.245,18.489,40.104,118.724,9.739,28.831,0.9999,0.9986,0.9849,0.9731,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99987,0.0442,389.0,133.923,255.077,37.3121,2.923,51.2769,0.372863,1.0,-999,-999,3451.32472,3447.57828,439316.0,96977274.0
27460,6.449,LH2,-1.165,26.6,-2.738,7.5,PI-SIDIS,-999,-999,-999,-999,36.585,21.245,36.415,21.147,32.031,18.601,205.717,119.461,49.819,28.93,0.9998,0.9987,0.9845,0.9747,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99986,0.0444,2089.0,684.923,1404.08,39.7214,1.30922,51.2748,0.339205,1.0,-999,-999,17907.18334,17884.13466,2262007.0,500286591.0
27461,6.449,LH2,-1.165,26.6,-2.738,7.5,PI-SIDIS,-999,-999,-999,-999,36.708,21.181,36.547,21.089,32.246,18.607,207.072,119.485,50.317,29.034,0.9996,0.9985,0.9849,0.9751,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99986,0.0443,2031.0,684.308,1346.69,37.9525,1.28642,51.2528,0.358271,1.0,-999,-999,17969.28978,17946.73022,2272129.0,502047386.0
27462,6.449,LH2,-1.165,26.6,-2.738,7.5,PI-SIDIS,-999,-999,-999,-999,39.373,21.321,39.207,21.231,34.708,18.795,222.874,120.688,54.258,29.381,0.9997,0.9981,0.9854,0.9745,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99988,0.0443,2185.0,733.846,1451.15,38.1414,1.24437,51.2032,0.377725,1.0,-999,-999,19282.69897,19258.75403,2436346.0,538986294.0
27463,6.449,LH2,-1.165,26.6,-2.738,7.5,PI-SIDIS,-999,-999,-999,-999,28.181,21.322,28.062,21.232,24.898,18.839,159.871,120.962,38.913,29.442,0.9999,0.9984,0.9854,0.9749,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99985,0.0444,1541.0,522.769,1018.23,37.3714,1.45945,51.2047,0.348743,1.0,-999,-999,13788.59773,13772.91727,1746970.0,385946493.0
27464,6.449,LH2,-1.165,26.6,-2.738,7.5,PI-SIDIS,-999,-999,-999,-999,36.551,21.109,36.374,21.006,32.213,18.603,206.88,119.475,50.276,29.035,0.9998,0.9982,0.9848,0.9743,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99987,0.0441,2112.0,679.769,1432.23,40.5799,1.31812,51.2355,0.349806,1.0,-999,-999,17883.29464,17861.27936,2258312.0,500167719.0
27465,6.449,LH2,-1.165,26.6,-2.738,7.5,PI-SIDIS,-999,-999,-999,-999,36.935,21.106,36.754,21.002,32.369,18.497,207.883,118.791,50.387,28.793,0.9999,0.9984,0.9845,0.975,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99985,0.0443,2090.0,685.769,1404.23,39.3432,1.29693,51.276,0.357506,1.0,-999,-999,18070.08292,18048.08408,2286899.0,504858446.0
27466,6.449,LH2,-1.165,26.6,-2.738,7.5,PI-SIDIS,-999,-999,-999,-999,39.782,21.452,39.598,21.354,34.957,18.851,224.504,121.065,54.617,29.453,0.9998,0.9984,0.9844,0.9744,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99986,0.0445,2222.0,743.769,1478.23,38.4702,1.24244,51.2744,0.351096,1.0,-999,-999,19474.34857,19450.38043,2461833.0,544064356.0
27467,6.449,LH2,-1.165,26.6,4.929,7.5,PI+SIDIS,-999,-999,-999,-999,72.797,59.126,72.679,59.03,64.644,52.504,173.181,140.658,97.207,78.951,0.9997,0.9977,0.9832,0.9803,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99977,0.0214,3930.0,448.923,3481.08,48.9697,0.885748,51.2653,0.374626,1.0,-999,-999,35668.9101,35624.1479,4467821.0,40602657.0
27468,6.449,LH2,-1.165,26.6,4.929,7.5,PI+SIDIS,-999,-999,-999,-999,92.834,62.249,92.623,62.108,82.416,55.264,218.509,146.519,127.256,85.33,0.9996,0.9978,0.9847,0.9799,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99977,0.0209,5146.0,570.846,4575.15,50.5255,0.795582,51.2792,0.372086,1.0,-999,-999,45644.69128,45582.41972,5707103.0,51771485.0
27469,6.449,LH2,-1.165,26.6,4.929,7.5,HMSDIS,-999,-999,-999,-999,47329.022,64.454,47190.47,64.265,41978.432,57.167,108029.172,147.116,64713.139,88.128,0.9997,0.9977,-999,-999,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,-999,97.8526,-999,-999,-999,-999,-999,-999,-999,1.0,-999,-999,-999,-999,2903991.0,26373804.0
27470,6.449,LH2,-1.165,26.6,4.929,7.5,HMSDIS,-999,-999,-999,-999,86355.451,63.571,86157.597,63.425,76611.996,56.398,197651.165,145.502,118066.049,86.915,0.9998,0.9977,-999,-999,-1.0,-1.0,65.0,-1.0,-1.0,-1.0,-999,97.8545,-999,-999,-999,-999,-999,-999,-999,1.0,-999,-999,-999,-999,5310282.0,48216385.0
27471,6.449,Dummy,-1.165,26.6,4.929,7.5,PI+SIDIS,-999,-999,-999,-999,92.185,49.428,91.815,49.23,81.635,43.771,279.927,150.092,127.604,68.419,0.9998,0.9978,0.9866,0.9863,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0034,1093.0,32.6923,1060.31,11.7175,0.365773,51.3063,0.340454,1.0,-999,-999,45146.19356,45089.24244,2026899.0,10839984.0
27472,6.449,Dummy,-1.165,26.6,4.929,7.5,HMSDIS,-999,-999,-999,-999,912.51,50.529,908.831,50.326,807.794,44.731,2751.093,152.339,1262.726,69.922,0.9996,0.9968,-999,-999,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,-999,99.6539,-999,-999,-999,-999,-999,-999,-999,1.0,-999,-999,-999,-999,19911.0,107639.0
27473,6.449,LH2,-1.165,26.6,2.738,7.5,PI+SIDIS,-999,-999,-999,-999,42.267,24.533,42.065,24.416,37.203,21.594,238.967,138.703,58.139,33.745,0.9998,0.9982,0.9807,0.981,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99983,0.0433,3877.0,1145.23,2731.77,66.472,1.53222,51.2505,0.364503,1.0,-999,-999,20702.65686,20676.77314,2614539.0,60071903.0
27474,6.449,LH2,-1.165,26.6,2.738,7.5,PI+SIDIS,-999,-999,-999,-999,47.216,25.221,46.944,25.076,41.49,22.162,266.488,142.348,64.825,34.627,0.9998,0.9983,0.9823,0.9803,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99984,0.0442,4377.0,1318.38,3058.62,66.7418,1.46028,51.27,0.367378,1.0,-999,-999,23139.9436,23111.2304,2920761.0,66919667.0
27475,6.449,LH2,-1.165,26.6,2.738,7.5,PI+SIDIS,-999,-999,-999,-999,42.396,25.356,42.171,25.222,37.225,22.264,239.104,143.004,58.163,34.786,0.9997,0.9984,0.9804,0.9809,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99979,0.0443,3889.0,1164.15,2724.85,66.1548,1.53138,51.2768,0.356885,1.0,-999,-999,20733.69759,20708.84641,2622733.0,60050951.0
27476,6.449,LH2,-1.165,26.6,2.738,7.5,PI+SIDIS,-999,-999,-999,-999,43.999,25.178,43.786,25.056,38.612,22.096,248.001,141.917,60.305,34.509,0.9998,0.9985,0.9802,0.9807,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99986,0.0442,3972.0,1206.23,2765.77,64.6776,1.49093,51.2765,0.356663,1.0,-999,-999,21529.18591,21504.85809,2723344.0,62277181.0
27477,6.449,LH2,-1.165,26.6,2.738,7.5,PI+SIDIS,-999,-999,-999,-999,42.041,25.072,41.843,24.954,36.866,21.986,236.793,141.217,57.441,34.256,0.9998,0.9985,0.9819,0.9819,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99985,0.0442,3688.0,1152.23,2535.77,61.9776,1.50203,51.28,0.358426,1.0,-999,-999,20570.79046,20545.34254,2602914.0,59512097.0
27478,6.449,LH2,-1.165,26.6,2.738,7.5,PI+SIDIS,-999,-999,-999,-999,42.831,24.968,42.63,24.851,37.544,21.887,241.191,140.603,58.525,34.117,0.9998,0.9985,0.9801,0.9815,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.9998,0.0441,3837.0,1170.77,2666.23,63.988,1.50395,51.274,0.357371,1.0,-999,-999,20956.4803,20932.6287,2649007.0,60615781.0
27479,6.449,LH2,-1.165,26.6,2.738,7.5,PI+SIDIS,-999,-999,-999,-999,39.274,24.873,39.052,24.732,34.441,21.812,221.212,140.096,53.746,34.038,0.9998,0.9987,0.9815,0.9811,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99982,0.0441,3531.0,1061.69,2469.31,64.7206,1.57537,51.2671,0.351361,1.0,-999,-999,19196.58544,19173.72156,2430505.0,55645970.0
27480,6.449,LH2,-1.165,26.6,2.738,7.5,PI+SIDIS,-999,-999,-999,-999,44.236,25.286,44.008,25.155,38.895,22.233,249.809,142.794,60.814,34.762,0.9997,0.9987,0.9804,0.9819,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99982,0.0441,3899.0,1202.46,2696.54,62.6696,1.46831,51.2677,0.363934,1.0,-999,-999,21642.20645,21615.06255,2737934.0,62716937.0
27481,6.449,LH2,-1.165,26.6,2.738,7.5,PI+SIDIS,-999,-999,-999,-999,5.049,25.549,5.024,25.42,4.444,22.489,28.547,144.455,6.95,35.166,0.9998,0.9989,0.97,0.9691,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.9349,0.0443,414.0,130.692,283.308,62.2534,4.52496,51.2574,0.341611,1.0,-999,-999,2443.29249,2440.33251,311199.0,7168379.0
27482,6.449,LH2,-1.165,26.6,2.738,7.5,PI+SIDIS,-999,-999,-999,-999,39.145,24.94,38.957,24.821,34.512,21.989,221.672,141.235,53.956,34.377,0.9998,0.9987,0.9824,0.9816,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99983,0.044,3578.0,1057.15,2520.85,66.1979,1.58854,51.2527,0.366466,1.0,-999,-999,19197.78301,19174.22099,2421472.0,55642728.0
27483,6.449,LH2,-1.165,26.6,2.738,7.5,PI+SIDIS,-999,-999,-999,-999,49.203,25.11,48.98,24.996,43.422,22.159,278.854,142.308,67.867,34.635,0.9998,0.9987,0.9813,0.9814,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99984,0.044,4463.0,1342.15,3120.85,65.1958,1.41165,51.2462,0.362391,1.0,-999,-999,24088.17274,24057.28126,3047903.0,69980568.0
27484,6.449,LH2,-1.165,26.6,2.738,7.5,HMSDIS,-999,-999,-999,-999,20800.856,24.926,20709.256,24.816,18370.491,22.013,117980.72,141.377,28716.42,34.411,0.9998,0.999,-999,-999,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,-999,95.6141,-999,-999,-999,-999,-999,-999,-999,1.0,-999,-999,-999,-999,1287537.0,29592079.0
27485,6.449,LH2,-1.165,26.6,2.738,7.5,HMSDIS,-999,-999,-999,-999,21669.431,25.015,21572.753,24.903,19147.549,22.104,122970.608,141.955,29926.509,34.547,0.9997,0.9988,-999,-999,-1.0,-1.0,129.0,-1.0,-1.0,-1.0,-999,95.6001,-999,-999,-999,-999,-999,-999,-999,1.0,-999,-999,-999,-999,1341468.0,30874872.0
27486,6.449,Dummy,-1.165,26.6,2.738,7.5,PI+SIDIS,-999,-999,-999,-999,82.939,49.13,82.539,48.892,73.629,43.614,252.084,149.323,115.125,68.195,0.9998,0.9988,0.9834,0.9844,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99991,0.0305,2138.0,598.462,1539.54,19.0076,0.576986,51.2394,0.366906,1.0,-999,-999,40569.90633,40518.34267,1820668.0,37043938.0
27487,6.449,Dummy,-1.165,26.6,2.738,7.5,PI+SIDIS,-999,-999,-999,-999,82.156,49.281,81.795,49.064,72.816,43.678,249.453,149.633,113.769,68.244,0.9998,0.9987,0.9832,0.9848,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99991,0.0305,2003.0,592.385,1410.62,17.5671,0.563661,51.2581,0.380677,1.0,-999,-999,40216.42267,40161.45433,1802809.0,36609136.0
27488,6.449,Dummy,-1.165,26.6,2.738,7.5,HMSDIS,-999,-999,-999,-999,44330.708,50.018,44143.283,49.806,39052.213,44.062,133920.765,151.102,60827.446,68.631,0.9997,0.9988,-999,-999,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,-999,96.931,-999,-999,-999,-999,-999,-999,-999,1.0,-999,-999,-999,-999,972885.0,19699096.0
27490,6.449,LH2,1.165,26.6,4.929,7.5,PI+SIDIS,-999,-999,-999,-999,47.472,62.995,47.387,62.882,42.096,55.861,108.806,144.384,63.179,83.838,0.9984,0.9963,0.9831,0.981,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99964,0.0219,48.0,40.8462,7.15385,0.154192,0.154139,51.3,0.5,1.0,-999,-999,23210.48699,23175.68501,614256.0,26553316.0
27491,6.449,LH2,1.165,26.6,4.929,7.5,HMSDIS,-999,-999,-999,-999,60829.082,64.558,60737.601,64.461,54004.087,57.315,137210.176,145.622,80947.156,85.91,0.9986,0.9963,-999,-999,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,-999,97.7985,-999,-999,-999,-999,-999,-999,-999,1.0,-999,-999,-999,-999,786709.0,33991308.0
27492,6.449,LH2,1.165,26.6,4.929,7.5,PI+SIDIS,-999,-999,-999,-999,70.482,67.746,70.38,67.647,62.636,60.204,155.043,149.022,93.828,90.185,0.9984,0.9961,0.9843,0.9802,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.9996,0.0223,81.0,57.1538,23.8462,0.346358,0.134223,51.3,0.5,1.0,-999,-999,34543.05334,34499.12366,913484.0,39445219.0
27493,6.449,Dummy,1.165,26.6,4.929,7.5,PI+SIDIS,-999,-999,-999,-999,45.966,50.684,45.787,50.487,40.826,45.017,138.156,152.338,63.885,70.443,1.0,0.9967,0.9835,0.9836,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0034,2.0,1.23077,0.769231,0.0170803,0.0321364,51.3,0.5,1.0,-999,-999,22467.89603,22439.69197,147287.0,5422750.0
27494,6.449,Dummy,1.165,26.6,4.929,7.5,HMSDIS,-999,-999,-999,-999,45704.014,49.559,45510.161,49.349,40582.654,44.006,138402.912,150.077,63476.424,68.831,0.9988,0.9983,-999,-999,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,-999,99.6606,-999,-999,-999,-999,-999,-999,-999,1.0,-999,-999,-999,-999,146538.0,5392212.0
27495,6.449,Dummy,1.165,26.6,2.738,7.5,PI+SIDIS,-999,-999,-999,-999,75.927,44.056,75.55,43.837,66.711,38.708,255.819,148.437,103.889,60.28,0.9981,0.9982,0.9822,0.9846,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99994,0.0275,107.0,49.6154,57.3846,0.772949,0.141794,51.3,0.5,1.0,-999,-999,37139.72424,37094.08876,246162.0,33438382.0
27496,6.449,LH2,1.165,26.6,2.738,7.5,PI+SIDIS,-999,-999,-999,-999,47.753,25.12,47.517,24.995,41.963,22.074,269.544,141.79,65.577,34.496,0.999,0.9979,0.98,0.982,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99978,0.044,288.0,174.846,113.154,2.42796,0.372545,51.3,0.5,1.0,-999,-999,23421.42282,23393.02918,602020.0,67763298.0
27497,6.449,LH2,1.165,26.6,2.738,7.5,PI+SIDIS,-999,-999,-999,-999,47.514,25.219,47.296,25.103,41.902,22.24,269.147,142.857,65.537,34.785,0.9983,0.9975,0.9822,0.9819,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99976,0.044,270.0,170.538,99.4615,2.14588,0.363023,51.3,0.5,1.0,-999,-999,23311.77625,23282.79175,595962.0,67521329.0
27498,6.449,LH2,1.165,26.6,2.738,7.5,HMSDIS,-999,-999,-999,-999,24663.722,25.193,24554.998,25.082,21787.092,22.255,139955.598,142.962,34080.793,34.813,0.9989,0.9977,-999,-999,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,-999,95.5946,-999,-999,-999,-999,-999,-999,-999,1.0,-999,-999,-999,-999,310251.0,35105940.0
27499,6.449,LH2,1.165,26.6,2.738,7.5,HMSDIS,-999,-999,-999,-999,23057.333,25.441,22954.753,25.328,20383.397,22.49,130931.313,144.465,31886.815,35.183,0.9983,0.9978,-999,-999,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,-999,95.6,-999,-999,-999,-999,-999,-999,-999,1.0,-999,-999,-999,-999,289569.0,32808017.0
27500,6.449,LH2,1.165,26.6,-2.738,7.5,PI-SIDIS,-999,-999,-999,-999,41.487,21.296,41.287,21.193,36.334,18.651,233.418,119.819,56.596,29.052,0.9987,0.9979,0.9853,0.9758,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99978,0.0443,198.0,103.0,95.0,2.36161,0.356728,51.3,0.5,1.0,-999,-999,20308.84475,20283.66825,525067.0,566974371.0
27501,6.449,LH2,1.165,26.6,-2.738,7.5,PI-SIDIS,-999,-999,-999,-999,38.967,21.3,38.785,21.201,34.265,18.73,220.124,120.322,53.586,29.29,0.9988,0.9979,0.9849,0.9758,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.9998,0.0443,172.0,92.0,80.0,2.11677,0.354082,51.3,0.5,1.0,-999,-999,19074.48875,19049.24125,492176.0,532500379.0
27502,6.449,Dummy,1.165,26.6,-2.738,7.5,PI-SIDIS,-999,-999,-999,-999,62.88,48.947,62.62,48.744,55.759,43.403,191.47,149.041,87.25,67.916,0.9981,0.9978,0.9844,0.9758,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99988,0.0419,46.0,40.4615,5.53846,0.0908226,0.114921,51.3,0.5,1.0,-999,-999,30761.51557,30723.78743,203429.0,346922834.0
27504,6.449,Dummy,1.165,31.29,-2.766,8.28,PI-SIDIS,-999,-999,-999,-999,88.572,44.766,88.203,44.58,77.91,39.377,297.115,150.169,121.427,61.372,0.9979,0.9982,0.9865,0.9781,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99996,0.0281,31.0,17.3077,13.6923,0.159052,0.0660501,51.3,0.5,1.0,-999,-999,43385.18679,43330.02921,146915.0,355021668.0
27505,6.449,LH2,1.165,31.29,-2.766,8.28,PI-SIDIS,-999,-999,-999,-999,51.649,27.448,51.361,27.295,45.382,24.118,285.464,151.705,70.985,37.723,0.9988,0.998,0.9855,0.9758,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99986,0.043,80.0,56.6923,23.3077,0.46568,0.18351,51.3,0.5,1.0,-999,-999,25259.29376,25226.46024,303906.0,510530075.0
27506,6.449,LH2,1.165,31.29,-2.766,8.28,PI-SIDIS,-999,-999,-999,-999,51.314,26.92,51.052,26.783,45.264,23.746,283.845,148.91,70.831,37.159,0.999,0.9978,0.9855,0.9768,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99989,0.0428,71.0,57.3846,13.6154,0.273335,0.174338,51.3,0.5,1.0,-999,-999,25107.66444,25074.54756,302670.0,507494403.0
27507,6.449,LH2,1.165,31.29,4.978,8.28,PI+SIDIS,-999,-999,-999,-999,58.837,58.335,58.679,58.178,52.163,51.718,150.434,149.15,81.463,80.767,0.9985,0.9968,0.9883,0.9818,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99992,0.0129,15.0,12.3077,2.69231,0.0468064,0.0694252,51.3,0.5,1.0,-999,-999,28803.42876,28768.53524,350788.0,22400599.0
27508,6.449,LH2,1.165,31.29,4.978,8.28,HMSDIS,-999,-999,-999,-999,55343.347,58.067,55195.024,57.912,48831.599,51.235,141575.501,148.543,76017.148,79.759,0.9984,0.9971,-999,-999,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,-999,98.7075,-999,-999,-999,-999,-999,-999,-999,1.0,-999,-999,-999,-999,330475.0,21013092.0
27509,6.449,LH2,1.165,31.29,4.978,8.28,HMSDIS,-999,-999,-999,-999,54534.103,60.006,54394.893,59.853,48039.696,52.86,137616.911,151.426,74876.131,82.39,0.9981,0.997,-999,-999,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,-999,98.6949,-999,-999,-999,-999,-999,-999,-999,1.0,-999,-999,-999,-999,325890.0,20703814.0
27510,6.449,Dummy,1.165,31.29,4.978,8.28,PI+SIDIS,-999,-999,-999,-999,44.663,48.355,44.488,48.166,39.394,42.65,136.647,147.942,61.582,66.673,1.0,0.9954,0.9905,0.9807,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0024,0.0,0.307692,-0.307692,-0.00705241,0.00352621,51.3,0.5,1.0,-999,-999,21824.16035,21796.35265,74819.0,3492919.0
27511,6.449,Dummy,1.165,31.29,4.978,8.28,HMSDIS,-999,-999,-999,-999,40902.912,48.769,40710.381,48.54,36140.069,43.09,124744.244,148.734,56551.148,67.427,0.9989,0.9978,-999,-999,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-999,99.7615,-999,-999,-999,-999,-999,-999,-999,1.0,-999,-999,-999,-999,68224.0,3202033.0
27512,6.449,Dummy,1.165,31.29,4.978,8.28,HMSDIS,-999,-999,-999,-999,42761.617,49.405,42560.816,49.173,37848.421,43.728,129641.885,149.782,59233.467,68.436,0.9991,0.9979,-999,-999,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-999,99.7616,-999,-999,-999,-999,-999,-999,-999,1.0,-999,-999,-999,-999,70627.0,3356441.0
