!-------------------------------------------------------------------------------------------------------------------------------------------------------------
!**********************HMS NMR not locking from this point on!! Setting by current. Buyer beware!***************************************************************
!**********************BELOW:SHMS calorimeter crate was in a weird state so will require different parameters when replaying:BELOW**********************************************
!**********************ABOVE:SHMS calorimeter crate was in a weird state so will require different parameters when replaying:ABOVE**********************************************
!****** Changed SHMS polarity for pi+**********************
!*****Starting z=0.5 (pi+ setting)*******************
!**********Start positron background measurements****************************
!** Done with positrons. Starting z=0.5, theta_pq=5.2 degrees, pi+ production
!***** switch to pi-
!24186	  07/25	     08:20	  8.565	10     LD2	-1.531	29.05	+6.538	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	Starting pi+ running (z=0.9)
24400	  07/30	     23:53	  8.565	40     Dummy	-1.531	29.05	+3.632	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24401	  07/31	     00:26	  8.565	40     Dummy	-1.531	29.05	+3.632	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24402	  07/31	     00:58	  8.565	40     Dummy	-1.531	29.05	+3.632	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24404	  07/31	     01:39	  8.565	24     Carbon	-1.531	29.05	+3.632	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24405	  07/31	     02:11	  8.565	12     Carbon	-1.531	29.05	+3.632	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24406	  07/31	     02:57	  8.565	28     Copper	-1.531	29.05	+3.632	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24407	  07/31	     03:28	  8.565	28     Copper	-1.531	29.05	+3.632	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24408	  07/31	     03:59	  8.565	28     Copper	-1.531	29.05	+3.632	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24409	  07/31	     04:30	  8.565	28     Copper	-1.531	29.05	+3.632	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24410	  07/31	     05:01	  8.565	28     Copper	-1.531	29.05	+3.632	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24411	  07/31	     05:39	  8.565	50     Aluminum	-1.531	29.05	+3.632	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24412	  07/31	     06:10	  8.565	50     Aluminum	-1.531	29.05	+3.632	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24413	  07/31	     06:41	  8.565	50     Aluminum	-1.531	29.05	+3.632	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24414	  07/31	     07:13	  8.565	50     Aluminum	-1.531	29.05	+3.632	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24415	  07/31	     07:55	  8.565	14     LD2	-1.531	29.05	+3.632	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24416	  07/31	     11:50	  8.565	14     LD2	-1.531	29.05	+3.632	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24417	  07/31	     12:26	  8.565	14     LD2	-1.531	29.05	+3.632	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24418	  07/31	     12:57	  8.565	14     LD2	-1.531	29.05	+3.632	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24419	  07/31	     13:31	  8.565	14     LD2	-1.531	29.05	+3.632	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24421	  07/31	     14:59	  8.565	14     LD2	-1.531	29.05	+3.632	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24422	  07/31	     16:54	  8.565	14     LD2	-1.531	29.05	+3.632	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	20min run to complete the previous run(24421)
24423	  07/31	     17:16	  8.565	7      LD2	-1.531	29.05	+3.632	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24424	  07/31	     17:53	  8.565	28     LH2	-1.531	29.05	+3.632	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24425	  07/31	     18:24	  8.565	28     LH2	-1.531	29.05	+3.632	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24426	  07/31	     18:55	  8.565	19     LH2	-1.531	29.05	+3.632	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24427	  07/31	     19:27	  8.565	10     LH2	-1.531	29.05	+3.632	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24428	  07/31	     21:46	  8.565	8      LD2	-1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24429	  07/31	     22:18	  8.565	8      LD2	-1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24430	  07/31	     22:49	  8.565	8      LD2	-1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24431	  07/31	     23:26	  8.565	8      LD2	-1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24432	  07/31	     23:56	  8.565	8      LD2	-1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24433	  08/01	     00:28	  8.565	8      LD2	-1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24434	  08/01	     01:01	  8.565	8      LD2	-1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24435	  08/01	     01:31	  8.565	8      LD2	-1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24436	  08/01	     02:02	  8.565	8      LD2	-1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24437	  08/01	     02:33	  8.565	8      LD2	-1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24442	  08/01	     04:39	  8.565	16     LH2	-1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24443	  08/01	     05:11	  8.565	16     LH2	-1.531	29.05	+2.615	7.87	-1,-1,-1,-1,0,-1	PI+SIDIS	0
24444	  08/01	     05:42	  8.565	16     LH2	-1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24445	  08/01	     06:13	  8.565	16     LH2	-1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	short run, beam off
24446	  08/01	     06:33	  8.565	16     LH2	-1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24447	  08/01	     10:37	  8.565	16     LH2	-1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24448	  08/01	     11:08	  8.565	16     LH2	-1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24449	  08/01	     11:44	  8.565	16     LH2	-1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24450	  08/01	     12:16	  8.565	16     LH2	-1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24451	  08/01	     12:47	  8.565	16     LH2	-1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24452	  08/01	     13:18	  8.565	16     LH2	-1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24453	  08/01	     13:49	  8.565	16     LH2	-1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24454	  08/01	     14:20	  8.565	8      LH2	-1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
!24457	  08/01	     15:46	  8.565	8      LH2	-1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	SPECIAL RUN with SHMS FADC Mode 10
24460	  08/01	     16:31	  8.565	20     Dummy	-1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24461	  08/01	     17:02	  8.565	20     Dummy	-1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	9min run due to power cycle
24463	  08/01	     17:24	  8.565	20     Dummy	-1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24464	  08/01	     17:46	  8.565	20     Dummy	-1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24469	  08/01	     19:24	  8.565	12     Carbon	-1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24470	  08/01	     19:55	  8.565	12     Carbon	-1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24471	  08/01	     20:27	  8.565	12     Carbon	-1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24472	  08/01	     20:58	  8.565	12     Carbon	-1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24473	  08/01	     21:52	  8.565	12     Carbon	-1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24474	  08/01	     22:03	  8.565	12     Carbon	-1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24475	  08/01	     22:39	  8.565	12     Carbon	-1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24476	  08/01	     23:11	  8.565	12     Carbon	-1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24477	  08/01	     23:44	  8.565	12     Carbon	-1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24478	  08/02	     00:13	  8.565	12     Carbon	-1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24479	  08/02	     00:46	  8.565	12     Carbon	-1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24480	  08/02	     01:20	  8.565	12     Carbon	-1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24485	  08/02	     03:40	  8.565	12     Copper	-1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24486	  08/02	     04:11	  8.565	12     Copper	-1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24487	  08/02	     04:42	  8.565	12     Copper	-1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24488	  08/02	     05:13	  8.565	12     Copper	-1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24489	  08/02	     05:45	  8.565	12     Copper	-1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24490	  08/02	     06:15	  8.565	12     Copper	-1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24491	  08/02	     06:46	  8.565	12     Copper	-1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24492	  08/02	     07:16	  8.565	12     Copper	-1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24493	  08/02	     07:46	  8.565	12     Copper	-1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24494	  08/02	     08:18	  8.565	12     Copper	-1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24499	  08/02	     10:07	  8.565	14     Copper	-1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24500	  08/02	     10:37	  8.565	14     Copper	-1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24501	  08/02	     11:23	  8.565	8      LD2	-1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24502	  08/02	     11:23	  8.565	8      LD2	-1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24503	  08/02	     11:53	  8.565	8      LD2	-1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24504	  08/02	     12:55	  8.565	8      LD2	-1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24505	  08/02	     13:26	  8.565	8      LD2	-1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24506	  08/02	     13:58	  8.565	8      LD2	-1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24507	  08/02	     14:28	  8.565	8      LD2	-1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24508	  08/02	     15:12	  8.565	16     LH2	-1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24509	  08/02	     17:54	  8.565	16     LH2	-1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24510	  08/02	     18:31	  8.565	16     LH2	-1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24511	  08/02	     19:02	  8.565	16     LH2	-1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24512	  08/02	     19:33	  8.565	8      LH2	-1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24513	  08/02	     20:13	  8.565	20     Dummy	-1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24514	  08/02	     20:44	  8.565	20     Dummy	-1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24515	  08/02	     21:14	  8.565	20     Dummy	-1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24516	  08/02	     21:49	  8.565	12     Carbon	-1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	SHMS S1X rate ~1.2MHz, End run gave DAQ error
24517	  08/02	     22:22	  8.565	12     Carbon	-1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	DAQ error, not 50k replay
24521	  08/02	     23:02	  8.565	12     Carbon	-1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24522	  08/02	     23:33	  8.565	12     Carbon	-1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24523	  08/03	     00:05	  8.565	12     Carbon	-1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24524	  08/03	     00:37	  8.565	12     Carbon	-1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24525	  08/03	     01:10	  8.565	12     Carbon	-1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24526	  08/03	     01:47	  8.565	14     Copper	-1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24527	  08/03	     02:19	  8.565	14     Copper	-1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24528	  08/03	     02:51	  8.565	14     Copper	-1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24529	  08/03	     03:23	  8.565	14     Copper	-1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24530	  08/03	     04:03	  8.565	14     Copper	-1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24531	  08/03	     04:35	  8.565	14     Copper	-1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24532	  08/03	     05:07	  8.565	14     Copper	-1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24533	  08/03	     05:39	  8.565	14     Copper	-1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24534	  08/03	     06:11	  8.565	14     Copper	-1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24535	  08/03	     06:51	  8.565	14     Copper	-1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24536	  08/03	     11:50	  8.565	35     LD2	+1.531	29.05	+6.538	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	HMS Dipole set manually.  Momentum/angle not automatically recorded in CODA.
24543	  08/03	     14:59	  8.565	50     LH2	+1.531	29.05	+6.538	7.87	-1,-1,-1,-1,-1,0	Pi+SIDIS	0
24545	  08/03	     15:51	  8.565	40     Dummy	+1.531	29.05	+6.538	7.87	-1,-1,-1,-1,-1,0	Pi+SIDIS	0
24547	  08/03	     16:36	  8.565	50     Carbon	+1.531	29.05	+6.538	7.87	-1,-1,-1,-1,-1,0	Pi+SIDIS	0
24550	  08/03	     17:42	  8.565	50     Copper	+1.531	29.05	+6.538	7.87	-1,-1,-1,-1,-1,0	Pi+SIDIS	0
24553	  08/03	     18:45	  8.565	35     LD2	+1.531	29.05	+4.868	7.87	-1,-1,-1,-1,-1,0	Pi+SIDIS	0
24554	  08/03	     19:19	  8.565	50     LH2	+1.531	29.05	+4.868	7.87	-1,-1,-1,-1,-1,0	Pi+SIDIS	0
24555	  08/03	     19:54	  8.565	40     Dummy	+1.531	29.05	+4.868	7.87	-1,-1,-1,-1,-1,0	Pi+SIDIS	0
24556	  08/03	     20:26	  8.565	50     Carbon	+1.531	29.05	+4.868	7.87	-1,-1,-1,-1,-1,0	Pi+SIDIS	0
24557	  08/03	     20:56	  8.565	50     Copper	+1.531	29.05	+4.868	7.87	-1,-1,-1,-1,-1,0	Pi+SIDIS	0
24558	  08/03	     21:33	  8.565	15     LD2	+1.531	29.05	+3.632	7.87	-1,-1,-1,-1,-1,0	Pi+SIDIS	0
24559	  08/03	     22:21	  8.565	30     LH2	+1.531	29.05	+3.632	7.87	-1,-1,-1,-1,-1,0	Pi+SIDIS	0
24560	  08/03	     23:09	  8.565	40     Dummy	+1.531	29.05	+3.632	7.87	-1,-1,-1,-1,-1,0	Pi+SIDIS	0
24561	  08/03	     23:57	  8.565	28     Carbon	+1.531	29.05	+3.632	7.87	-1,-1,-1,-1,-1,0	Pi+SIDIS	0
24562	  08/04	     00:50	  8.565	28     Copper	+1.531	29.05	+3.632	7.87	-1,-1,-1,-1,-1,0	Pi+SIDIS	0
24563	  08/04	     01:40	  8.565	50     Aluminum	+1.531	29.05	+3.632	7.87	-1,-1,-1,-1,-1,0	Pi+SIDIS	0
24564	  08/04	     02:21	  8.565	8      LD2	+1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	Pi+SIDIS	0
24566	  08/04	     03:28	  8.565	16     LH2	+1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	Pi+SIDIS	0	
24567	  08/04	     04:35	  8.565	20     Dummy	+1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	Pi+SIDIS	0
24568	  08/04	     05:34	  8.565	12     Carbon	+1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	Pi+SIDIS	0
24569	  08/04	     06:13	  8.565	12     Carbon	+1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	Pi+SIDIS	0
24570	  08/04	     06:53	  8.565	14     Copper	+1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	Pi+SIDIS	0
24601	  08/05	     11:01	  8.565	40     Dummy	+1.531	29.05	+3.632	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24602	  08/05	     11:58	  8.565	15     LD2	+1.531	29.05	+3.632	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24603	  08/05	     12:47	  8.565	30     LH2	+1.531	29.05	+3.632	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24604	  08/05	     13:40	  8.565	30     Carbon	+1.531	29.05	+3.632	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24605	  08/05	     14:25	  8.565	30     Copper	+1.531	29.05	+3.632	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24606	  08/05	     15:13	  8.565	14     Copper	+1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24607	  08/05	     16:09	  8.565	12     Carbon	+1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24608	  08/05	     17:05	  8.565	20     Dummy	+1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24609	  08/05	     18:03	  8.565	16     LH2	+1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24610	  08/05	     18:59	  8.565	8      LD2	+1.531	29.05	+2.615	7.87	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24611	  08/05	     21:01	  8.565	40     LD2	-1.531	29.05	+3.632	11.07	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24612	  08/05	     21:29	  8.565	40     LD2	-1.531	29.05	+3.632	11.07	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24613	  08/05	     22:01	  8.565	40     LD2	-1.531	29.05	+3.632	11.07	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24614	  08/05	     22:32	  8.565	40     LD2	-1.531	29.05	+3.632	11.07	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24615	  08/05	     23:04	  8.565	40     LD2	-1.531	29.05	+3.632	11.07	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24616	  08/05	     23:36	  8.565	40     LD2	-1.531	29.05	+3.632	11.07	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24617	  08/06	     00:07	  8.565	40     LD2	-1.531	29.05	+3.632	11.07	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24618	  08/06	     00:39	  8.565	40     LD2	-1.531	29.05	+3.632	11.07	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24619	  08/06	     01:10	  8.565	27     LD2	-1.531	29.05	+3.632	11.07	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24620	  08/06	     01:51	  8.565	27     LD2	-1.531	29.05	+3.632	11.07	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24621	  08/06	     23:07	  8.565	27     LD2	-1.531	29.05	+3.632	11.07	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24622	  08/06	     23:39	  8.565	13     LD2	-1.531	29.05	+3.632	11.07	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24627	  08/07	     02:53	  8.565	48     LH2	-1.531	29.05	+3.632	11.07	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24628	  08/07	     03:24	  8.565	48     LH2	-1.531	29.05	+3.632	11.07	-1,-1,-1,-1,0,-1	PI+SIDIS	0
24629	  08/07	     03:55	  8.565	48     LH2	-1.531	29.05	+3.632	11.07	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24630	  08/07	     04:28	  8.565	48     LH2	-1.531	29.05	+3.632	11.07	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24631	  08/07	     05:00	  8.565	48     LH2	-1.531	29.05	+3.632	11.07	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24632	  08/07	     05:31	  8.565	48     LH2	-1.531	29.05	+3.632	11.07	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24633	  08/07	     06:01	  8.565	48     LH2	-1.531	29.05	+3.632	11.07	-1,-1,-1,-1,-1,0	PI+SIDIS	Stopped after 10mins due to beam down
24634	  08/07	     06:49	  8.565	48     LH2	-1.531	29.05	+3.632	11.07	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24635	  08/07	     07:21	  8.565	32     LH2	-1.531	29.05	+3.632	11.07	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24636	  08/07	     07:54	  8.565	16     LH2	-1.531	29.05	+3.632	11.07	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24641	  08/07	     19:53	  8.565	40     Dummy	-1.531	29.05	+3.632	11.07	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24642	  08/07	     20:25	  8.565	40     Dummy	-1.531	29.05	+3.632	11.07	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24643	  08/07	     20:56	  8.565	40     Dummy	-1.531	29.05	+3.632	11.07	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24646	  08/07	     22:31	  8.565	48     Carbon	-1.531	29.05	+3.632	11.07	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24647	  08/07	     23:06	  8.565	48     Carbon	-1.531	29.05	+3.632	11.07	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24648	  08/07	     23:39	  8.565	48     Carbon	-1.531	29.05	+3.632	11.07	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24649	  08/08	     00:10	  8.565	48     Carbon	-1.531	29.05	+3.632	11.07	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24650	  08/08	     00:41	  8.565	48     Carbon	-1.531	29.05	+3.632	11.07	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24651	  08/08	     01:12	  8.565	24     Carbon	-1.531	29.05	+3.632	11.07	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24654	  08/08	     02:34	  8.565	48     Copper	-1.531	29.05	+3.632	11.07	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24655	  08/08	     03:05	  8.565	48     Copper	-1.531	29.05	+3.632	11.07	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24656	  08/08	     03:37	  8.565	48     Copper	-1.531	29.05	+3.632	11.07	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24657	  08/08	     04:04	  8.565	48     Copper	-1.531	29.05	+3.632	11.07	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24658	  08/08	     04:40	  8.565	48     Copper	-1.531	29.05	+3.632	11.07	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24659	  08/08	     05:11	  8.565	48     Copper	-1.531	29.05	+3.632	11.07	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24660	  08/08	     05:41	  8.565	48     Copper	-1.531	29.05	+3.632	11.07	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24661	  08/08	     06:25	  8.565	48     Copper	-1.531	29.05	+3.632	11.07	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24662	  08/08	     06:55	  8.565	48     Copper	-1.531	29.05	+3.632	11.07	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24666	  08/08	     08:28	  8.565	40     LD2	-1.531	29.05	+3.632	11.07	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24667	  08/08	     09:07	  8.565	40     LD2	-1.531	29.05	+3.632	11.07	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24668	  08/08	     11:01	  8.565	40     LD2	-1.531	29.05	+3.632	11.07	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24669	  08/08	     11:34	  8.565	40     LD2	-1.531	29.05	+3.632	11.07	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24670	  08/08	     12:08	  8.565	40     LD2	-1.531	29.05	+3.632	11.07	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24671	  08/08	     12:42	  8.565	40     LD2	-1.531	29.05	+3.632	11.07	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24672	  08/08	     13:15	  8.565	27     LD2	-1.531	29.05	+3.632	11.07	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24673	  08/08	     13:57	  8.565	14     LD2	-1.531	29.05	+3.632	11.07	-1,-1,-1,-1,-1,0	PI+SIDIS	0
24674	  08/08	     14:35	  8.565	60     LH2	-1.531	29.05	+3.632	11.07	-1,-1,-1,-1,-1,0	PI+SIDIS	Unstable beam
