!-------------------------------------------------------------------------------------------------------------------------------------------------------------
!**********************HMS NMR not locking from this point on!! Setting by current. Buyer beware!***************************************************************
!**********************BELOW:SHMS calorimeter crate was in a weird state so will require different parameters when replaying:BELOW**********************************************
!**********************ABOVE:SHMS calorimeter crate was in a weird state so will require different parameters when replaying:ABOVE**********************************************
!****** Changed SHMS polarity for pi+**********************
!*****Starting z=0.5 (pi+ setting)*******************
!**********Start positron background measurements****************************
!** Done with positrons. Starting z=0.5, theta_pq=5.2 degrees, pi+ production
!***** switch to pi-
24111	  07/23	     18:41	  8.565	14     LD2	-1.531	29.05	-3.632	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	EDTM on @ 200Hz
24112	  07/23	     19:13	  8.565	14     LD2	-1.531	29.05	-3.632	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	EDTM on @ 200Hz
24113	  07/23	     19:45	  8.565	9      LD2	-1.531	29.05	-3.632	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	EDTM on @ 200Hz
24116	  07/23	     21:00	  8.565	34     Dummy	-1.531	29.05	-3.632	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	EDTM turned off in middle of run
24117	  07/23	     21:32	  8.565	34     Dummy	-1.531	29.05	-3.632	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	EDTM off
24120	  07/23	     22:56	  8.565	24     Carbon	-1.531	29.05	-3.632	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24121	  07/23	     23:35	  8.565	24     Carbon	-1.531	29.05	-3.632	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24122	  07/24	     00:09	  8.565	24     Carbon	-1.531	29.05	-3.632	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24123	  07/24	     00:42	  8.565	24     Carbon	-1.531	29.05	-3.632	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24125	  07/24	     01:30	  8.565	30     Copper	-1.531	29.05	-3.632	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24126	  07/24	     02:13	  8.565	30     Copper	-1.531	29.05	-3.632	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24127	  07/24	     02:44	  8.565	30     Copper	-1.531	29.05	-3.632	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24128	  07/24	     03:16	  8.565	30     Copper	-1.531	29.05	-3.632	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24129	  07/24	     03:48	  8.565	30     Copper	-1.531	29.06	-3.632	7.855	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24130	  07/24	     04:34	  8.565	30     LH2	-1.531	29.06	-3.632	7.855	-1,-1,-1,-1,-1,0	PI-SIDIS	0	
24131	  07/24	     05:11	  8.565	30     LH2	-1.531	29.06	-3.632	7.855	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24132	  07/24	     05:42	  8.565	30     LH2	-1.531	29.06	-3.632	7.855	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24133	  07/24	     06:48	  8.565	30     LH2	-1.531	29.06	-3.632	7.855	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24134	  07/24	     06:52	  8.565	20     LH2	-1.531	29.06	-3.632	7.855	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24135	  07/24	     07:25	  8.565	10     LH2	-1.531	29.06	-3.632	7.855	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24138	  07/24	     08:49	  8.565	30     Carbon	-1.531	29.06	-3.632	7.855	-1,-1,-1,-1,-1,0	PI-SIDIS	0	
24139	  07/24	     09:23	  8.565	30     Carbon	-1.531	29.06	-3.632	7.855	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24140	  07/24	     09:58	  8.565	30     Carbon	-1.531	29.06	-3.632	7.855	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24141	  07/24	     10:32	  8.565	30     Carbon	-1.531	29.05	-3.632	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24144	  07/24	     12:14	  8.565	30     Copper	-1.531	29.05	-3.632	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24145	  07/24	     12:47	  8.565	30     Copper	-1.531	29.05	-3.632	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24146	  07/24	     13:22	  8.565	30     Copper	-1.531	29.05	-3.632	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24147	  07/24	     13:55	  8.565	30     Copper	-1.531	29.05	-3.632	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24150	  07/24	     15:13	  8.565	30     LH2	-1.531	29.05	-3.632	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24151	  07/24	     15:46	  8.565	30     LH2	-1.531	29.05	-3.632	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24153	  07/24	     16:26	  8.565	30     LH2	-1.531	29.05	-3.632	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24156	  07/24	     17:33	  8.565	20     LH2	-1.531	29.05	-3.632	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24157	  07/24	     18:05	  8.565	10     LH2	-1.531	29.05	-3.632	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24158	  07/24	     18:45	  8.565	14     LD2	-1.531	29.05	-3.632	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24159	  07/24	     19:16	  8.565	14     LD2	-1.531	29.05	-3.632	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24160	  07/24	     19:47	  8.565	14     LD2	-1.531	29.05	-3.632	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24161	  07/24	     20:18	  8.565	14     LD2	-1.531	29.05	-3.632	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24162	  07/24	     21:00	  8.565	24     Carbon	-1.531	29.05	-3.632	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24163	  07/24	     21:31	  8.565	24     Carbon	-1.531	29.05	-3.632	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24164	  07/24	     22:02	  8.565	24     Carbon	-1.531	29.05	-3.632	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24165	  07/24	     22:35	  8.565	24     Carbon	-1.531	29.05	-3.632	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24166	  07/24	     23:09	  8.565	12     Carbon	-1.531 	29.05	-3.632	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24167	  07/24	     23:47	  8.565	28     Copper	-1.531	29.05	-3.632	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24168	  07/25	     00:18	  8.565	28     Copper	-1.531	29.05	-3.632	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24169	  07/25	     00:52	  8.565	28     Copper	-1.531	29.05	-3.632	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24170	  07/25	     01:25	  8.565	28     Copper	-1.531	29.05	-3.632	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24171	  07/25	     02:06	  8.565	34     Dummy	-1.531	29.05	-3.632	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24172	  07/25	     02:36	  8.565	34     Dummy	-1.531	29.05	-3.632	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24173	  07/25	     03:14	  8.565	28     Copper	-1.531	29.05	-3.632	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24174	  07/25	     03:45	  8.565	28     Copper	-1.531	29.05	-3.632	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24175	  07/25	     04:16	  8.565	28     Copper	-1.531	29.05	-3.632	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24176	  07/25	     04:45	  8.565	28     Copper	-1.531	29.05	-3.632	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24177	  07/25	     05:17	  8.565	28     Copper	-1.531	29.05	-3.632	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24178	  07/25	     06:12	  8.565	30     LH2	-1.531	29.05	-3.632	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24179	  07/25	     06:43	  8.565	30     LH2	-1.531	29.05	-3.632	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24185	  07/25	     08:20	  8.565	10     LD2	-1.531	29.05	-3.632	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24572	  08/04	     10:55	  8.565	25     LD2	+1.531	29.05	-6.538	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24574	  08/04	     11:52	  8.565	35     LH2	+1.531	29.05	-6.538	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24576	  08/04	     13:00	  8.565	40     Dummy	+1.531	29.05	-6.538	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24578	  08/04	     13:44	  8.565	35     Carbon	+1.531	29.05	-6.538	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24580	  08/04	     14:44	  8.565	35     Copper	+1.531	29.05	-6.538	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24582	  08/04	     15:39	  8.565	40     Copper	+1.531	29.05	-4.868	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24583	  08/04	     16:17	  8.565	20     LD2	+1.531	29.05	-4.868	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24584	  08/04	     16:49	  8.565	40     LH2	+1.531	29.05	-4.868	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24585	  08/04	     17:25	  8.565	40     Dummy	+1.531	29.05	-4.868	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24587	  08/04	     22:53	  8.565	40     Dummy	+1.531	29.05	-4.868	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24588	  08/04	     23:12	  8.565	35     Carbon	+1.531	29.05	-4.868	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24589	  08/05	     00:00	  8.565	25     Carbon	+1.531	29.05	-3.632	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24590	  08/05	     00:41	  8.565	25     Carbon	+1.531	29.05	-3.632	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24591	  08/05	     01:35	  8.565	15     LD2	+1.531	29.05	-3.632	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24592	  08/05	     02:16	  8.565	15     LD2	+1.531	29.05	-3.632	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24593	  08/05	     03:06	  8.565	30     LH2	+1.531	29.05	-3.632	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24594	  08/05	     03:51	  8.565	30     LH2	+1.531	29.05	-3.632	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24595	  08/05	     04:41	  8.565	35     Dummy	+1.531	29.05	-3.632	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24596	  08/05	     05:29	  8.565	30     Copper	+1.531	29.05	-3.632	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24597	  08/05	     06:10	  8.565	30     Copper	+1.531	29.05	-3.632	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24598	  08/05	     07:13	  8.565	20     LH2	+1.531	29.05	-2.615	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24599	  08/05	     08:05	  8.565	20     LH2	+1.531	29.05	-2.615	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24600	  08/05	     09:07	  8.565	25     Dummy	+1.531	29.05	-2.615	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24689	  08/09	     00:32	  8.565	55     LH2	-1.531	29.05	-3.632	11.07	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24690	  08/09	     03:18	  8.565	55     LH2	-1.531	29.05	-3.632	11.07	-1,-1,-1,-1,0,-1	PI-SIDIS	0
24691	  08/09	     03:50	  8.565	55     LH2	-1.531	29.05	-3.632	11.07	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24692	  08/09	     04:22	  8.565	55     LH2	-1.531	29.05	-3.632	11.07	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24693	  08/09	     04:53	  8.565	55     LH2	-1.531	29.05	-3.632	11.07	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24694	  08/09	     05:22	  8.565	55     LH2	-1.531	29.05	-3.632	11.07	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24695	  08/09	     05:56	  8.565	55     LH2	-1.531	29.05	-3.632	11.07	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24696	  08/09	     06:27	  8.565	55     LH2	-1.531	29.05	-3.632	11.07	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24697	  08/09	     06:38	  8.565	55     LH2	-1.531	29.05	-3.632	11.07	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24698	  08/09	     07:09	  8.565	55     LH2	-1.531	29.05	-3.632	11.07	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24699	  08/09	     07:40	  8.565	55     LH2	-1.531	29.05	-3.632	11.07	-1,-1,-1,-1,-1,0	PI-SIDIS	0
!24700	  08/09	     08:16	  8.565	55     LH2	-1.531	29.05	-3.632	11.07	-1,-1,-1,-1,-1,0	PI-SIDIS	JUNK (HMS interlock)
24701	  08/09	     08:58	  8.565	55     LH2	-1.531	29.05	-3.632	11.07	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24702	  08/09	     09:36	  8.565	37     LH2	-1.531	29.05	-3.632	11.07	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24703	  08/09	     10:14	  8.565	19     LH2	-1.531	29.05	-3.632	11.07	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24707	  08/09	     12:29	  8.565	40     Dummy	-1.531	29.05	-3.632	11.07	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24708	  08/09	     13:03	  8.565	40     Dummy	-1.531	29.05	-3.632	11.07	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24709	  08/09	     13:34	  8.565	40     Dummy	-1.531	29.05	-3.632	11.07	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24710	  08/09	     14:06	  8.565	20     Dummy	-1.531	29.05	-3.632	11.07	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24713	  08/09	     15:44	  8.565	55     LH2	-1.531	29.05	-3.632	11.07	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24714	  08/09	     16:21	  8.565	55     LH2	-1.531	29.05	-3.632	11.07	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24715	  08/09	     17:00	  8.565	55     LH2	-1.531	29.05	-3.632	11.07	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24716	  08/09	     17:38	  8.565	55     LH2	-1.531	29.05	-3.632	11.07	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24717	  08/09	     18:16	  8.565	55     LH2	-1.531	29.05	-3.632	11.07	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24718	  08/09	     18:52	  8.565	55     LH2	-1.531	29.05	-3.632	11.07	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24719	  08/09	     19:32	  8.565	55     LH2	-1.531	29.05	-3.632	11.07	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24720	  08/09	     20:05	  8.565	37     LH2	-1.531	29.05	-3.632	11.07	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24721	  08/09	     20:41	  8.565	37     LH2	-1.531	29.05	-3.632	11.07	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24722	  08/09	     21:17	  8.565	37     LH2	-1.531	29.05	-3.632	11.07	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24723	  08/09	     21:50	  8.565	37     LH2	-1.531	29.05	-3.632	11.07	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24724	  08/09	     22:27	  8.565	18     LH2	-1.531	29.05	-3.632	11.07	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24725	  08/09	     23:03	  8.565	18     LH2	-1.531	29.05	-3.632	11.07	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24726	  08/09	     23:41	  8.565	18     LH2	-1.531	29.05	-3.632	11.07	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24727	  08/10	     00:14	  8.565	18     LH2	-1.531	29.05	-3.632	11.07	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24728	  08/10	     00:48	  8.565	18     LH2	-1.531	29.05	-3.632	11.07	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24729	  08/10	     01:21	  8.565	18     LH2	-1.531	29.05	-3.632	11.07	-1,-1,-1,-1,-1,0	PI-SIDIS	DAQ gives ROC1 and ROC5 red error while downloading run file. Reset again makes the alarm go. This was happening through run 24737, then restarted CODA
24730	  08/10	     02:03	  8.565	40     Dummy	-1.531	29.05	-3.632	11.07	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24731	  08/10	     02:37	  8.565	40     Dummy	-1.531	29.05	-3.632	11.07	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24732	  08/10	     03:15	  8.565	40     Dummy	-1.531	29.05	-3.632	11.07	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24733	  08/10	     03:50	  8.565	20     Dummy	-1.531	29.05	-3.632	11.07	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24734	  08/10	     04:37	  8.565	55     LH2	-1.531	29.05	-3.632	14.37	-1,-1,-1,-1,-1,0	PI-SIDIS	forgot to change the SHMS angle in prescale GUI. Changed in the next run
24736	  08/10	     05:12	  8.565	55     LH2	-1.531	29.05	-3.632	14.37	-1,-1,-1,-1,0,-1	PI-SIDIS	Trigger efficiency check
24737	  08/10	     05:46	  8.565	55     LH2	-1.531	29.05	-3.632	14.37	-1,-1,-1,-1,-1,0	PI-SIDIS	Run stopped due to SHMS Q3 interlock issue
24738	  08/10	     09:32	  8.565	55     LH2	-1.531	29.05	-3.632	14.37	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24739	  08/10	     10:09	  8.565	55     LH2	-1.531	29.05	-3.632	14.37	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24740	  08/10	     10:46	  8.565	55     LH2	-1.531	29.05	-3.632	14.37	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24741	  08/10	     11:19	  8.565	55     LH2	-1.531	29.05	-3.632	14.37	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24742	  08/10	     11:54	  8.565	55     LH2	-1.531	29.05	-3.632	14.37	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24743	  08/10	     12:41	  8.565	55     LH2	-1.531	29.05	-3.632	14.37	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24744	  08/10	     13:20	  8.565	55     LH2	-1.531	29.05	-3.632	14.37	-1,-1,-1,-1,-1,0	PI-SIDIS	5 minute run
24745	  08/10	     16:41	  8.565	55     LH2	-1.531	29.05	-3.632	14.37	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24746	  08/10	     17:52	  8.565	55     LH2	-1.531	29.05	-3.632	14.37	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24747	  08/10	     18:25	  8.565	37     LH2	-1.531	29.05	-3.632	14.37	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24748	  08/10	     19:00	  8.565	18     LH2	-1.531	29.05	-3.632	14.37	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24753	  08/10	     20:53	  8.565	40     Dummy	-1.531	29.05	-3.632	14.37	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24755	  08/10	     23:05	  8.565	40     Dummy	-1.531	29.05	-3.632	14.37	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24756	  08/10	     23:41	  8.565	40     Dummy	-1.531	29.05	-3.632	14.37	-1,-1,-1,-1,-1,0	PI-SIDIS	0
!24757	  08/11	     00:29	  8.565	40     Dummy	-1.531	29.05	-3.632	14.37	-1,-1,-1,-1,-1,0	PI-SIDIS	JUNK
24758	  08/11	     00:45	  8.565	40     Dummy	-1.531	29.05	-3.632	14.37	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24759	  08/11	     01:30	  8.565	40     Dummy	-1.531	29.05	-3.632	14.37	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24766	  08/11	     03:26	  8.565	55     LH2	-1.531	29.05	-3.632	14.37	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24767	  08/11	     04:06	  8.565	55     LH2	-1.531	29.05	-3.632	14.37	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24768	  08/11	     04:40	  8.565	55     LH2	-1.531	29.05	-3.632	14.37	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24769	  08/11	     05:16	  8.565	55     LH2	-1.531	29.05	-3.632	14.37	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24770	  08/11	     06:47	  8.565	55     LH2	-1.531	29.05	-3.632	14.37	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24772	  08/11	     08:24	  8.565	55     LH2	-1.531	29.05	-3.632	14.37	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24773	  08/11	     08:58	  8.565	37     LH2	-1.531	29.05	-3.632	14.37	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24774	  08/11	     09:30	  8.565	18     LH2	-1.531	29.05	-3.632	14.37	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24775	  08/11	     10:14	  8.565	40     Dummy	-1.531	29.05	-3.632	14.37	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24776	  08/11	     10:14	  8.565	40     Dummy	-1.531	29.05	-3.632	14.37	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24777	  08/11	     11:19	  8.565	40     Dummy	-1.531	29.05	-3.632	14.37	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24778	  08/11	     11:55	  8.565	20     Dummy	-1.531	29.05	-3.632	14.37	-1,-1,-1,-1,-1,0	PI-SIDIS	0
